game_id,game_title,release_year,queer_content_start_year,archive_url,archive_status,source_list_position,notes,last_reviewed
204,Rule of Rose,2006,2006,https://lgbtqgamearchive.com/games/games-by-decade/2000s/rule-of-rose/,researched,204,,2026-08-22
205,Yggdra Union,2006,2006,https://lgbtqgamearchive.com/games/game-series/yggdra-union-subseries-of-department-of-heaven/,researched,205,,2026-08-22
206,The Blackwell Legacy,2006,2006,,needs_research,206,No dedicated archive link; source indicates research is still needed.,2026-08-22
207,Snow White’s Knight,2006,2006,,needs_research,207,No dedicated archive link; source indicates research is still needed.,2026-08-22
208,.hack//Link,2006,2006,https://lgbtqgamearchive.com/games/games-by-decade/2000s/hackg-u/,needs_research,208,Marked with ^ by the source list.,2026-08-22
209,Syphon Filter: Dark Mirror,2006,2006,,needs_research,209,No dedicated archive link; source indicates research is still needed.,2026-08-22
210,Bully,2006,2006,https://lgbtqgamearchive.com/games/games-by-decade/2000s/bully/,researched,210,,2026-08-22
211,Grand Theft Auto: Vice City Stories,2006,2006,https://lgbtqgamearchive.com/games/game-series/grand-theft-auto-series/,researched,211,,2026-08-22
212,Marvel: Ultimate Alliance,2006,2006,https://lgbtqgamearchive.com/2018/06/21/lgbtq-characters-in-marvel-universe-video-games/,researched,212,,2026-08-22
213,GayMeChat,2006,2006,,needs_research,213,No dedicated archive link; source indicates research is still needed.,2026-08-22
214,God Hand,2006,2006,https://lgbtqgamearchive.com/games/games-by-decade/2000s/god-hand/,needs_research,214,Marked with ^ by the source list.,2026-08-22
215,Kudos,2006,2006,https://lgbtqgamearchive.com/games/games-by-decade/2000s/kudos-series/,needs_research,215,Marked with ^ by the source list.,2026-08-22
216,Mother 3,2006,2006,https://lgbtqgamearchive.com/games/game-series/earthbound-mother-series/,researched,216,,2026-08-22
217,Sono Hanabira ni Kuchizuke wo,2006,2006,,needs_research,217,No dedicated archive link; source indicates research is still needed.,2026-08-22
218,Tradewinds Legends,2006,2006,https://lgbtqgamearchive.com/games/games-by-decade/2000s/tradewinds-legends/,needs_research,218,Marked with ^ by the source list.,2026-08-22
219,Broken Sword: The Angel of Death,2007,2007,https://lgbtqgamearchive.com/games/games-by-decade/2000s/broken-sword-the-angel-of-death-secrets-of-the-ark/,researched,219,,2026-08-22
220,Fatal Hearts,2007,2007,https://lgbtqgamearchive.com/games/games-by-decade/2000s/fatal-hearts/,researched,220,,2026-08-22
221,GrimGrimoire,2007,2007,https://lgbtqgamearchive.com/games/games-by-decade/2000s/grimgrimoire/,researched,221,,2026-08-22
222,Persona 3 Portable,2007,2007,https://lgbtqgamearchive.com/games/game-series/shin-megami-tensei-persona-series/,researched,222,,2026-08-22
223,Marvel Trading Card Game,2007,2007,https://lgbtqgamearchive.com/2018/06/21/lgbtq-characters-in-marvel-universe-video-games/,researched,223,,2026-08-22
224,The World Ends With You,2007,2007,https://lgbtqgamearchive.com/games/games-by-decade/2000s/the-world-ends-with-you/,researched,224,,2026-08-22
225,Assassin’s Creed,2007,2007,https://lgbtqgamearchive.com/games/game-series/assassins-creed/,researched,225,,2026-08-22
226,BioShock,2007,2007,https://lgbtqgamearchive.com/games/game-series/bioshock-series/,researched,226,,2026-08-22
227,Clive Barker’s Jericho,2007,2007,https://lgbtqgamearchive.com/games/games-by-decade/2000s/clive-barkers-jericho/,researched,227,,2026-08-22
228,Fire Emblem: Radiant Dawn,2007,2007,https://lgbtqgamearchive.com/games/game-series/fire-emblem-series/,researched,228,,2026-08-22
229,Mass Effect,2007,2007,https://lgbtqgamearchive.com/games/game-series/mass-effect/,researched,229,,2026-08-22
230,Tekken 6,2007,2007,https://lgbtqgamearchive.com/games/game-series/tekken/,researched,230,,2026-08-22
231,Game of Life,2007,2007,,needs_research,231,No dedicated archive link; source indicates research is still needed.,2026-08-22
232,Katahane,2007,2007,,needs_research,232,No dedicated archive link; source indicates research is still needed.,2026-08-22
233,Team Fortress 2,2007,2007,,needs_research,233,No dedicated archive link; source indicates research is still needed.,2026-08-22
234,Amaranto,2008,2008,https://lgbtqgamearchive.com/games/games-by-decade/2000s/amaranto/,researched,234,,2026-08-22
235,Aoi Shiro,2008,2008,https://lgbtqgamearchive.com/games/games-by-decade/2000s/aoi-shiro/,researched,235,,2026-08-22
236,Shin Megami Tensei: Devil Summoner 2,2008,2008,https://lgbtqgamearchive.com/games/game-series/shin-megami-tensei-devil-summoner-series/,researched,236,,2026-08-22
237,Persona 4,2008,2008,https://lgbtqgamearchive.com/games/game-series/shin-megami-tensei-persona-series/,researched,237,,2026-08-22
238,Magician’s Quest: Mysterious Times,2008,2008,https://lgbtqgamearchive.com/games/games-by-decade/2000s/magicians-quest-mysterious-times/,researched,238,,2026-08-22
239,The Joy of Loving You,2008,2008,,needs_research,239,No dedicated archive link; source indicates research is still needed.,2026-08-22
240,Mighty Jill Off,2008,2008,https://lgbtqgamearchive.com/games/games-by-decade/2000s/mighty-jill-off/,researched,240,,2026-08-22
241,Fable II,2008,2008,https://lgbtqgamearchive.com/games/game-series/fable/,researched,241,,2026-08-22
242,Fallout 3,2008,2008,https://lgbtqgamearchive.com/games/game-series/fallout-series/,researched,242,,2026-08-22
243,Grand Theft Auto IV,2008,2008,https://lgbtqgamearchive.com/games/game-series/grand-theft-auto-series/,researched,243,,2026-08-22
244,Heileen: Sail Away,2008,2008,https://lgbtqgamearchive.com/games/game-series/heileen/,researched,244,,2026-08-22
245,Street Fighter IV,2008,2008,https://lgbtqgamearchive.com/games/game-series/street-fighter/,researched,245,,2026-08-22
246,Glory of Heracles,2008,2008,https://lgbtqgamearchive.com/games/games-by-decade/2000s/glory-of-heracles/,needs_research,246,Marked with ^ by the source list.,2026-08-22
247,Heart of Fire,2008,2008,,needs_research,247,No dedicated archive link; source indicates research is still needed.,2026-08-22
248,Ludos 2,2008,2008,https://lgbtqgamearchive.com/games/games-by-decade/2000s/kudos-series/,needs_research,248,Marked with ^ by the source list.,2026-08-22
249,Lux-Pain,2008,2008,,needs_research,249,No dedicated archive link; source indicates research is still needed.,2026-08-22
250,Pirates of the Burning Sea,2008,2008,https://lgbtqgamearchive.com/games/games-by-decade/2000s/pirates-of-the-burning-sea/,researched,250,,2026-08-22
251,Saints Row 2,2008,2008,https://lgbtqgamearchive.com/games/game-series/saints-row-series/,needs_research,251,Marked with ^ by the source list.,2026-08-22
252,Star Story Saga: Renaissance,2008,2008,,needs_research,252,No dedicated archive link; source indicates research is still needed.,2026-08-22
253,The Last Remnant,2008,2008,https://lgbtqgamearchive.com/games/games-by-decade/2000s/the-last-remnant/,needs_research,253,Marked with ^ by the source list.,2026-08-22
254,The Sims 2: Apartment Life,2008,2008,https://lgbtqgamearchive.com/games/game-series/sims/,researched,254,,2026-08-22
255,Violet,2008,2008,https://lgbtqgamearchive.com/games/games-by-decade/2000s/violet/,needs_research,255,Marked with ^ by the source list.,2026-08-22
256,A Smashing Day Out,2009,2009,https://lgbtqgamearchive.com/games/games-by-decade/2000s/a-smashing-day-out/,researched,256,,2026-08-22
257,Anaheim Girl’s Love Story,2009,2009,https://lgbtqgamearchive.com/games/games-by-decade/2000s/anaheim-girls-love-story/,researched,257,,2026-08-22
258,Final Fantasy XIII,2009,2009,https://lgbtqgamearchive.com/games/game-series/final-fantasy/,needs_research,258,Marked with ^ by the source list.,2026-08-22
259,Avalon Code,2009,2009,,needs_research,259,No dedicated archive link; source indicates research is still needed.,2026-08-22
260,League of Legends,2009,2012,https://lgbtqgamearchive.com/games/games-by-decade/2000s/league-of-legends/,researched,260,Duplicate source-list entries consolidated (positions 260; 362).,2026-08-22
261,Bayonetta,2009,2009,,needs_research,261,No dedicated archive link; source indicates research is still needed.,2026-08-22
262,Borderlands,2009,2009,https://lgbtqgamearchive.com/games/game-series/borderlands-series/,researched,262,,2026-08-22
263,Dragon Age: Origins,2009,2009,https://lgbtqgamearchive.com/games/game-series/dragon-age/,researched,263,,2026-08-22
264,Grand Theft Auto: The Lost and Damned,2009,2009,https://lgbtqgamearchive.com/games/game-series/grand-theft-auto-series/,researched,264,,2026-08-22
265,Heileen 2: The Hands of Fate,2009,2009,https://lgbtqgamearchive.com/games/game-series/heileen/,researched,265,,2026-08-22
266,Leisure Suit Larry: Box Office Bust,2009,2009,https://lgbtqgamearchive.com/games/game-series/leisure-suit-larry/,researched,266,,2026-08-22
267,Tales of Monkey Island,2009,2009,https://lgbtqgamearchive.com/games/games-by-decade/2000s/tales-of-monkey-island/,researched,267,,2026-08-22
268,The Sims 3,2009,2009,https://lgbtqgamearchive.com/games/game-series/sims/,researched,268,,2026-08-22
269,Tropico 3,2009,2009,,needs_research,269,No dedicated archive link; source indicates research is still needed.,2026-08-22
270,Fallen London,2009,2009,,needs_research,270,No dedicated archive link; source indicates research is still needed.,2026-08-22
271,Luminous Arc 3,2009,2009,https://lgbtqgamearchive.com/games/games-by-decade/2000s/luminous-arc-3/,needs_research,271,Marked with ^ by the source list.,2026-08-22
272,Maji De Watashi Ni Koi Shinasai,2009,2009,https://lgbtqgamearchive.com/games/games-by-decade/2000s/maji-de-watashi-ni-koi-shinasai/,needs_research,272,Marked with ^ by the source list.,2026-08-22
273,Pathfinder,2009,2009,,needs_research,273,No dedicated archive link; source indicates research is still needed.,2026-08-22
274,Radiator,2009,2009,https://lgbtqgamearchive.com/games/games-by-decade/2000s/radiator/,needs_research,274,Marked with ^ by the source list.,2026-08-22
275,The Path,2009,2009,,needs_research,275,No dedicated archive link; source indicates research is still needed.,2026-08-22
276,The Princess and the Frog,2009,2009,,needs_research,276,No dedicated archive link; source indicates research is still needed.,2026-08-22
277,Zeno Clash,2009,2009,,needs_research,277,No dedicated archive link; source indicates research is still needed.,2026-08-22
278,.hack//Link,2010,2010,,needs_research,278,No dedicated archive link; source indicates research is still needed.,2026-08-22
279,A New Beginning,2010,2010,https://lgbtqgamearchive.com/games/games-by-decade/2010s/a-new-beginning/,researched,279,,2026-08-22
280,Assassin’s Creed: Brotherhood,2010,2010,https://lgbtqgamearchive.com/games/game-series/assassins-creed/,researched,280,,2026-08-22
281,Bioshock 2,2010,2010,https://lgbtqgamearchive.com/games/game-series/bioshock-series/,researched,281,,2026-08-22
282,BlazBlue: Continuum Shift II,2010,2010,https://lgbtqgamearchive.com/games/games-by-decade/2010s/blazblue-2/,researched,282,,2026-08-22
283,Blaze Union,2010,2010,https://lgbtqgamearchive.com/games/game-series/yggdra-union-subseries-of-department-of-heaven/,researched,283,,2026-08-22
284,Blossoms Bloom Brightest,2010,2010,,needs_research,284,No dedicated archive link; source indicates research is still needed.,2026-08-22
285,Cross Days,2010,2010,https://lgbtqgamearchive.com/games/games-by-decade/2010s/cross-days/,researched,285,,2026-08-22
286,Danganronpa: Trigger Happy Havoc,2010,2010,https://lgbtqgamearchive.com/games/game-series/danganronpa-series/,researched,286,,2026-08-22
287,Date Warp,2010,2010,,needs_research,287,No dedicated archive link; source indicates research is still needed.,2026-08-22
288,Dead Rising 2,2010,2010,https://lgbtqgamearchive.com/games/games-by-decade/2010s/dead-rising-2/,researched,288,,2026-08-22
289,Deadly Premonition,2010,2010,https://lgbtqgamearchive.com/games/games-by-decade/2010s/deadly-premonition/,researched,289,,2026-08-22
290,Embric of Wulhammer’s Castle,2010,2010,https://lgbtqgamearchive.com/games/games-by-decade/2000s/embric-of-wulfhammers-castle/,researched,290,,2026-08-22
291,Fable III,2010,2010,https://lgbtqgamearchive.com/games/game-series/fable/,researched,291,,2026-08-22
292,Faery: Legends of Avalon,2010,2010,,needs_research,292,No dedicated archive link; source indicates research is still needed.,2026-08-22
293,Fallout: New Vegas,2010,2010,https://lgbtqgamearchive.com/games/game-series/fallout-series/,researched,293,,2026-08-22
294,Frontierville,2010,2010,https://lgbtqgamearchive.com/games/games-by-decade/2010s/frontierville/,needs_research,294,Marked with ^ by the source list.,2026-08-22
295,God of War III,2010,2010,https://lgbtqgamearchive.com/games/games-by-decade/2010s/god-of-war-iii/,needs_research,295,Marked with ^ by the source list.,2026-08-22
296,Grand Theft Auto: The Ballad of Gay Tony,2010,2010,https://lgbtqgamearchive.com/games/game-series/grand-theft-auto-series/,researched,296,,2026-08-22
297,Harvest Moon: The Tale of Two Towns,2010,2010,https://lgbtqgamearchive.com/games/game-series/harvest-moonstory-of-seasons-series/,researched,297,,2026-08-22
298,Heroes of Newerth,2010,2010,https://lgbtqgamearchive.com/games/games-by-decade/2010s/heroes-of-newerth/,researched,298,,2026-08-22
299,I Miss the Sunrise,2010,2010,,needs_research,299,No dedicated archive link; source indicates research is still needed.,2026-08-22
300,Katahane,2010,2010,,needs_research,300,No dedicated archive link; source indicates research is still needed.,2026-08-22
301,Limit Panic!,2010,2010,,needs_research,301,No dedicated archive link; source indicates research is still needed.,2026-08-22
302,Mass Effect 2,2010,2010,https://lgbtqgamearchive.com/games/game-series/mass-effect/,researched,302,,2026-08-22
303,Metal Gear Solid: Peace Walker,2010,2010,https://lgbtqgamearchive.com/games/game-series/metal-gear-solid-series/,researched,303,,2026-08-22
304,Nier,2010,2010,https://lgbtqgamearchive.com/games/games-by-decade/2010s/nier/,researched,304,,2026-08-22
305,Red Dead Redemption,2010,2010,https://lgbtqgamearchive.com/games/games-by-decade/2010s/red-dead-redemption/,researched,305,,2026-08-22
306,Resonance of Fate,2010,2010,https://lgbtqgamearchive.com/games/games-by-decade/2010s/resonance-of-fate/,researched,306,,2026-08-22
307,Scott Pilgrim vs. the World,2010,2010,https://lgbtqgamearchive.com/games/games-by-decade/2010s/scott-pilgrim-vs-the-world/,researched,307,,2026-08-22
308,The King of Fighters XIII,2010,2010,https://lgbtqgamearchive.com/games/games-by-decade/1990s/the-king-of-fighters/,researched,308,,2026-08-22
309,The Sims 3: Ambitions,2010,2010,https://lgbtqgamearchive.com/games/game-series/sims/,researched,309,,2026-08-22
310,Winter Voices,2010,2010,,needs_research,310,No dedicated archive link; source indicates research is still needed.,2026-08-22
311,A Closed World,2011,2011,https://lgbtqgamearchive.com/games/games-by-decade/2010s/a-closed-world/,researched,311,,2026-08-22
312,Blind Men,2011,2011,,needs_research,312,No dedicated archive link; source indicates research is still needed.,2026-08-22
313,Catherine,2011,2011,https://lgbtqgamearchive.com/games/games-by-decade/2010s/catherine/,researched,313,,2026-08-22
314,Chrono Days Sim Date,2011,2011,https://lgbtqgamearchive.com/games/games-by-decade/2010s/chrono-days-sim-date/,researched,314,,2026-08-22
315,Corruption of Champions,2011,2011,,needs_research,315,No dedicated archive link; source indicates research is still needed.,2026-08-22
316,Dark Souls,2011,2011,https://lgbtqgamearchive.com/games/games-by-decade/2010s/dark-souls/,researched,316,,2026-08-22
317,"Don’t Take It Personally, Babe, It Just Ain’t Your Story",2011,2011,https://lgbtqgamearchive.com/games/games-by-decade/2010s/dont-take-it-personally-babe-it-just-aint-your-story/,researched,317,,2026-08-22
318,Dragon Age II,2011,2011,https://lgbtqgamearchive.com/games/game-series/dragon-age/,researched,318,,2026-08-22
319,Dynasty Warriors 7,2011,2011,https://lgbtqgamearchive.com/games/game-series/dynasty-warriors-series/,researched,319,,2026-08-22
320,Gloria Union,2011,2011,https://lgbtqgamearchive.com/games/game-series/yggdra-union-subseries-of-department-of-heaven/,researched,320,,2026-08-22
321,Hatoful Boyfriend,2011,2011,https://lgbtqgamearchive.com/games/games-by-decade/2010s/hatoful-boyfriend/,researched,321,,2026-08-22
322,Love & Order,2011,2011,https://lgbtqgamearchive.com/games/games-by-decade/2010s/love-order/,researched,322,,2026-08-22
323,Magical Diary,2011,2011,https://lgbtqgamearchive.com/games/games-by-decade/2010s/magical-diary/,researched,323,,2026-08-22
324,Marvel vs. Capcom 3: Fate of Two Worlds,2011,2011,https://lgbtqgamearchive.com/2018/06/21/lgbtq-characters-in-marvel-universe-video-games/,researched,324,,2026-08-22
325,Melting Pot,2011,2011,,needs_research,325,No dedicated archive link; source indicates research is still needed.,2026-08-22
326,My Candy Love,2011,2011,,needs_research,326,No dedicated archive link; source indicates research is still needed.,2026-08-22
327,Planet Stronghold,2011,2011,https://lgbtqgamearchive.com/games/games-by-decade/2010s/planet-stronghold/,researched,327,,2026-08-22
328,PQRS The Game,2011,2011,,needs_research,328,No dedicated archive link; source indicates research is still needed.,2026-08-22
329,Rune Factory 4,2011,2011,,needs_research,329,No dedicated archive link; source indicates research is still needed.,2026-08-22
330,Shira Oka: Second Chances,2011,2011,https://lgbtqgamearchive.com/games/games-by-decade/2010s/shira-oka-second-chances/,researched,330,,2026-08-22
331,Spirited Heart Deluxe,2011,2011,,needs_research,331,No dedicated archive link; source indicates research is still needed.,2026-08-22
332,Stardom The A-List,2011,2011,,needs_research,332,No dedicated archive link; source indicates research is still needed.,2026-08-22
333,Sugar’s Delight,2011,2011,,needs_research,333,No dedicated archive link; source indicates research is still needed.,2026-08-22
334,The Elder Scrolls V: Skyrim,2011,2011,https://lgbtqgamearchive.com/games/game-series/elder-scrolls-series/,researched,334,,2026-08-22
335,The End,2011,2011,,needs_research,335,No dedicated archive link; source indicates research is still needed.,2026-08-22
336,The Witcher 2,2011,2011,,needs_research,336,No dedicated archive link; source indicates research is still needed.,2026-08-22
337,Ultimate Marvel vs. Capcom 3,2011,2011,https://lgbtqgamearchive.com/2018/06/21/lgbtq-characters-in-marvel-universe-video-games/,researched,337,,2026-08-22
338,3DXChat,2012,2012,,needs_research,338,No dedicated archive link; source indicates research is still needed.,2026-08-22
339,Analogue: A Hate Story,2012,2012,,needs_research,339,No dedicated archive link; source indicates research is still needed.,2026-08-22
340,Animal Boyfriend,2012,2012,,needs_research,340,No dedicated archive link; source indicates research is still needed.,2026-08-22
341,Animal Crossing,2012,2012,https://lgbtqgamearchive.com/games/game-series/animal-crossing-series/,researched,341,,2026-08-22
342,Assassin’s Creed III,2012,2012,https://lgbtqgamearchive.com/games/game-series/assassins-creed/,researched,342,,2026-08-22
343,Baldur’s Gate: Enhanced Edition,2012,2012,https://lgbtqgamearchive.com/games/game-series/baldurs-gate-series/,researched,343,,2026-08-22
344,BlazBlue: Chrono Phantasma,2012,2012,https://lgbtqgamearchive.com/games/games-by-decade/2010s/blazblue-2/,researched,344,,2026-08-22
345,Borderlands 2,2012,2012,https://lgbtqgamearchive.com/games/game-series/borderlands-series/,researched,345,,2026-08-22
346,Crusader Kings II,2012,2012,,needs_research,346,No dedicated archive link; source indicates research is still needed.,2026-08-22
347,Danganronpa 2: Goodbye Despair,2012,2012,https://lgbtqgamearchive.com/games/game-series/danganronpa-series/,researched,347,,2026-08-22
348,Dragon’s Dogma,2012,2012,https://lgbtqgamearchive.com/games/games-by-decade/2010s/dragons-dogma/,researched,348,,2026-08-22
349,Dys4ia,2012,2012,https://lgbtqgamearchive.com/games/games-by-decade/2010s/dys4ia/,researched,349,,2026-08-22
350,East Tower,2012,2012,,needs_research,350,No dedicated archive link; source indicates research is still needed.,2026-08-22
351,Far Cry 3,2012,2012,,needs_research,351,No dedicated archive link; source indicates research is still needed.,2026-08-22
352,Farmville 2,2012,2012,https://lgbtqgamearchive.com/games/games-by-decade/2010s/farmville-2/,researched,352,,2026-08-22
353,Fire Emblem: Awakening,2012,2012,https://lgbtqgamearchive.com/games/game-series/fire-emblem-series/,researched,353,,2026-08-22
354,Guild Wars 2,2012,2012,https://lgbtqgamearchive.com/games/games-by-decade/2010s/guild-wars-2/,researched,354,,2026-08-22
355,Hanahira!,2012,2012,,needs_research,355,No dedicated archive link; source indicates research is still needed.,2026-08-22
356,Harvest Moon: A New Beginning,2012,2012,https://lgbtqgamearchive.com/games/game-series/harvest-moonstory-of-seasons-series/,researched,356,,2026-08-22
357,Heileen 3,2012,2012,https://lgbtqgamearchive.com/games/game-series/heileen/,researched,357,,2026-08-22
358,Heroes Rise,2012,2012,https://lgbtqgamearchive.com/games/games-by-decade/2010s/heroes-rise/,researched,358,,2026-08-22
359,Juniper’s Knot,2012,2012,,needs_research,359,No dedicated archive link; source indicates research is still needed.,2026-08-22
360,Katawa Shoujo,2012,2012,,needs_research,360,No dedicated archive link; source indicates research is still needed.,2026-08-22
361,Kindred Spirits on the Roof,2012,2012,,needs_research,361,No dedicated archive link; source indicates research is still needed.,2026-08-22
362,Lim,2012,2012,https://lgbtqgamearchive.com/games/games-by-decade/2010s/lim/,researched,363,,2026-08-22
363,Lonely Yuri,2012,2012,https://lgbtqgamearchive.com/games/games-by-decade/2010s/lonely-yuri/,researched,364,,2026-08-22
364,Long Live the Queen,2012,2012,,needs_research,365,No dedicated archive link; source indicates research is still needed.,2026-08-22
365,Loren: The Amazon Princess,2012,2012,https://lgbtqgamearchive.com/games/games-by-decade/2010s/loren-the-amazon-princess/,researched,366,,2026-08-22
366,Lunar Days Sim Date,2012,2012,https://lgbtqgamearchive.com/games/games-by-decade/2010s/lunar-days-sim-date/,researched,367,,2026-08-22
367,Madoka Magica,2012,2012,https://lgbtqgamearchive.com/games/games-by-decade/2010s/puella-magi-madoka-magica-portable/,researched,368,,2026-08-22
368,Maidens of Michael,2012,2012,,needs_research,369,No dedicated archive link; source indicates research is still needed.,2026-08-22
369,Mainichi,2012,2012,,needs_research,370,No dedicated archive link; source indicates research is still needed.,2026-08-22
370,Marvel: War of Heroes,2012,2012,https://lgbtqgamearchive.com/2018/06/21/lgbtq-characters-in-marvel-universe-video-games/,researched,371,,2026-08-22
371,Mass Effect 3,2012,2012,https://lgbtqgamearchive.com/games/game-series/mass-effect/,researched,372,,2026-08-22
372,My Ex-Boyfriend the Space Tyrant,2012,2012,https://lgbtqgamearchive.com/games/games-by-decade/2010s/my-ex-boyfriend-the-space-tyrant-2/,researched,373,,2026-08-22
373,Number Days Sim Date,2012,2012,,needs_research,374,No dedicated archive link; source indicates research is still needed.,2026-08-22
374,Resident Evil: Operation Raccon City,2012,2012,https://lgbtqgamearchive.com/games/game-series/resident-evil-series/,researched,375,,2026-08-22
375,Ristorante Amore,2012,2012,https://lgbtqgamearchive.com/games/games-by-decade/2010s/ristorante-amore/,researched,376,,2026-08-22
376,Sacred Sand,2012,2012,https://lgbtqgamearchive.com/games/games-by-decade/2010s/sacred-sand/,researched,377,,2026-08-22
377,Tales Maj’Eyal,2012,2012,,needs_research,378,No dedicated archive link; source indicates research is still needed.,2026-08-22
378,The Blackwell Convergence,2012,2012,,needs_research,379,No dedicated archive link; source indicates research is still needed.,2026-08-22
379,The Blackwell Deception,2012,2012,,needs_research,380,No dedicated archive link; source indicates research is still needed.,2026-08-22
380,The Elder Scrolls: Skyrim- Dragonborn expansion,2012,2012,https://lgbtqgamearchive.com/games/game-series/elder-scrolls-series/,researched,381,,2026-08-22
381,The House in Fata Morgana,2012,2012,,needs_research,382,No dedicated archive link; source indicates research is still needed.,2026-08-22
382,The Secret World,2012,2012,https://lgbtqgamearchive.com/games/games-by-decade/2010s/the-secret-world/,researched,383,,2026-08-22
383,The Sims 3: Supernatural,2012,2012,https://lgbtqgamearchive.com/games/game-series/sims/,researched,384,,2026-08-22
384,XCom,2012,2012,https://lgbtqgamearchive.com/games/games-by-decade/2010s/xcom/,researched,385,,2026-08-22
385,"Zombies, Run!",2012,2012,https://lgbtqgamearchive.com/games/games-by-decade/2010s/zombies-run/,researched,386,,2026-08-22
386,Baldur’s Gate II: Enchanced Edition,2013,2013,https://lgbtqgamearchive.com/games/game-series/baldurs-gate-series/,researched,387,,2026-08-22
387,Bioshock: Infinite,2013,2013,https://lgbtqgamearchive.com/games/game-series/bioshock-series/,researched,388,,2026-08-22
388,Bioshock: Infinite- Burial at Sea Episode 1,2013,2013,https://lgbtqgamearchive.com/games/game-series/bioshock-series/,researched,389,,2026-08-22
389,Blue Rose,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/blue-rose/,researched,390,,2026-08-22
390,Democracy 3,2013,2013,,needs_research,391,No dedicated archive link; source indicates research is still needed.,2026-08-22
391,Divine Divinity: Dragon Commander,2013,2013,https://lgbtqgamearchive.com/games/game-series/divine-divinity-series/,researched,392,,2026-08-22
392,DRAMAtical Murder,2013,2013,,needs_research,393,No dedicated archive link; source indicates research is still needed.,2026-08-22
393,Dynasty Warriors 8,2013,2013,https://lgbtqgamearchive.com/games/game-series/dynasty-warriors-series/,researched,394,,2026-08-22
394,Exstetra,2013,2013,,needs_research,395,No dedicated archive link; source indicates research is still needed.,2026-08-22
395,Game of Thrones Ascent,2013,2013,,needs_research,396,No dedicated archive link; source indicates research is still needed.,2026-08-22
396,Gone Home,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/gone-home/,researched,397,,2026-08-22
397,Grand Theft Auto V,2013,2013,https://lgbtqgamearchive.com/games/game-series/grand-theft-auto-series/,researched,398,,2026-08-22
398,Guenevere,2013,2013,,needs_research,399,No dedicated archive link; source indicates research is still needed.,2026-08-22
399,Hate Plus,2013,2013,,needs_research,400,No dedicated archive link; source indicates research is still needed.,2026-08-22
400,Heroes of Dragon Age,2013,2013,https://lgbtqgamearchive.com/games/game-series/dragon-age/,researched,401,,2026-08-22
401,Kindness Coins,2013,2013,,needs_research,402,No dedicated archive link; source indicates research is still needed.,2026-08-22
402,LEGO Marvel Super Heroes,2013,2013,https://lgbtqgamearchive.com/2018/06/21/lgbtq-characters-in-marvel-universe-video-games/,researched,403,,2026-08-22
403,Love Hotel,2013,2013,,needs_research,404,No dedicated archive link; source indicates research is still needed.,2026-08-22
404,Lovers of the Atelier,2013,2013,,needs_research,405,No dedicated archive link; source indicates research is still needed.,2026-08-22
405,Marvel Heroes,2013,2013,https://lgbtqgamearchive.com/2018/06/21/lgbtq-characters-in-marvel-universe-video-games/,researched,406,,2026-08-22
406,Morenatsu,2013,2013,,needs_research,407,No dedicated archive link; source indicates research is still needed.,2026-08-22
407,Mush,2013,2013,,needs_research,408,No dedicated archive link; source indicates research is still needed.,2026-08-22
408,Namco High,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/namco-high/,needs_research,409,Marked with ^ by the source list.,2026-08-22
409,Nicole,2013,2013,,needs_research,410,No dedicated archive link; source indicates research is still needed.,2026-08-22
410,"No, Thank You!!!",2013,2013,,needs_research,411,No dedicated archive link; source indicates research is still needed.,2026-08-22
411,Numenera,2013,2013,,needs_research,412,No dedicated archive link; source indicates research is still needed.,2026-08-22
412,One,2013,2013,,needs_research,413,No dedicated archive link; source indicates research is still needed.,2026-08-22
413,"Papers, Please",2013,2013,,needs_research,414,No dedicated archive link; source indicates research is still needed.,2026-08-22
414,Path of Exile,2013,2013,,needs_research,415,No dedicated archive link; source indicates research is still needed.,2026-08-22
415,Pokemon X/Y,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/pokemon-xy/,researched,416,,2026-08-22
416,Pom Gets WiFi,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/pom-gets-wi-fi/,researched,417,,2026-08-22
417,Problem Attic,2013,2013,,needs_research,418,No dedicated archive link; source indicates research is still needed.,2026-08-22
418,Queers in love at the end of the world,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/queers-in-love-at-the-end-of-the-world/,researched,419,,2026-08-22
419,Queertastrophe,2013,2013,,needs_research,420,No dedicated archive link; source indicates research is still needed.,2026-08-22
420,Redshirt,2013,2013,,needs_research,421,No dedicated archive link; source indicates research is still needed.,2026-08-22
421,Republic City High,2013,2013,,needs_research,422,No dedicated archive link; source indicates research is still needed.,2026-08-22
422,Rising Angels: Reborn,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/rising-angels-reborn/,researched,423,,2026-08-22
423,Rogue Legacy,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/rogue-legacy/,researched,424,,2026-08-22
424,RuPaul’s Drag Race Dragopolis,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/rupauls-drag-race-dragopolis-2/,researched,425,,2026-08-22
